Stock,Country,Gear Type,1950,S_1950,1951,S_1951,1952,S_1952,1953,S_1953,1954,S_1954,1955,S_1955,1956,S_1956,1957,S_1957,1958,S_1958,1959,S_1959,1960,S_1960,1961,S_1961,1962,S_1962,1963,S_1963,1964,S_1964,1965,S_1965,1966,S_1966,1967,S_1967,1968,S_1968,1969,S_1969,1970,S_1970,1971,S_1971,1972,S_1972,1973,S_1973,1974,S_1974,1975,S_1975,1976,S_1976,1977,S_1977,1978,S_1978,1979,S_1979,1980,S_1980,1981,S_1981,1982,S_1982,1983,S_1983,1984,S_1984,1985,S_1985,1986,S_1986,1987,S_1987,1988,S_1988,1989,S_1989,1990,S_1990,1991,S_1991,1992,S_1992,1993,S_1993,1994,S_1994,1995,S_1995,1996,S_1996,1997,S_1997,1998,S_1998,1999,S_1999,2000,S_2000,2001,S_2001,2002,S_2002,2003,S_2003,2004,S_2004,2005,S_2005,2006,S_2006,2007,S_2007,2008,S_2008,2009,S_2009,2010,S_2010
Bigeye tuna Global,Africa,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,15,,383,,324,,394,,414,,425,,929,,1074,,1024,,1178,,1265,,635,,622,,691,,1319,,831,,1091,,950,,933,,755,,561,,1888,,4233,,5769,,12336,,5329,,9311,,9662,,11065,,9482,,14443,,9789,,13347,,9425,,13823,,12518,
Bigeye tuna Global,Africa,Trolling lines,3,,3,,3,,3,,4,,4,,4,,4,,4,,4,,5,,5,,5,,5,,6,,6,,6,,8,,9,,9,,12,,14,,15,,17,,19,,16,,15,,17,,17,,17,,18,,19,,19,,20,,22,,23,,24,,26,,26,,30,,31,,33,,49,,51,,57,,54,,53,,79,,45,,69,,72,,45,,46,,46,,46,,42,,44,,45,,51,,55,,62,
Bigeye tuna Global,Americas,Gear not known,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,18,,0,-,0,-,0,-,0,-,456,,711,,84,,136,,241,,85,,87,,88,,165,,331,,464,,373,,251,,276,,193,,258,,329,,307,,1241,,1588,,927,,366,,869,,890,,336,,494,,93,,420,,616,,429,,792,,539,,296,,331,,480,
Bigeye tuna Global,Americas,Longlines (nei),781,,913,,1013,,1242,,1248,,997,,1046,,738,,719,,596,,649,,680,,828,,713,,703,,994,,1175,,809,,1674,,1689,,4551,,3586,,2435,,5575,,4616,,4313,,3873,,4203,,5474,,3908,,6794,,5265,,5657,,7529,,8021,,8453,,8718,,8593,,7217,,5902,,8144,,9514,,10605,,10825,,11478,,11462,,7712,,6823,,6263,,6616,,8379,,12121,,11868,,9198,,8099,,7568,,7555,,8664,,8441,,7855,,8225,
Bigeye tuna Global,Americas,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,106,,318,,139,,127,,231,,0,-,1305,,115,,0,-,0,-,75,,244,,262,,289,,140,,257,,337,,137,,36,,14,,48,,280,,852,,946,,725,,93,,94,,123,,66,,59,,200,,87,,151,,223,,25,,1,,12,,4,,265,,103,,257,,153,,172,,213,,127,,75,,664,,173,,98,,102,
Bigeye tuna Global,Americas,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,24,,104,,302,,0,-,5,,0,-,210,,1697,,4560,,1231,,2606,,4678,,4022,,3305,,2328,,6484,,16147,,9158,,16216,,11429,,18818,,13954,,7280,,5454,,9841,,6259,,2511,,1168,,1593,,1342,,3511,,4204,,7618,,11033,,24123,,31248,,42460,,47633,,34698,,33948,,59243,,39482,,44632,,37673,,56444,,59025,,70210,,58190,,66612,,65295,,59497,
Bigeye tuna Global,Americas,Trolling lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,,2,,0,-,16,,40,,13,,18,,7,,6,,16,,9,,34,,18,,189,,96,,247,,97,,207,,226,,586,,39,,149,,88,,56,,64,,75,,60,,129,
Bigeye tuna Global,Asia,Gear not known,1,,5,,5,,5,,6,,6,,7,,6,,6,,6,,6,,7,,8,,9,,37,,39,,97,,264,,215,,73,,2978,,3253,,3703,,4464,,5004,,5235,,4380,,5985,,4364,,4994,,4597,,5334,,4928,,5373,,5645,,6796,,7025,,6022,,8835,,8011,,8481,,9161,,5935,,5181,,7747,,8771,,8796,,7163,,8200,,8047,,8172,,7379,,7493,,7869,,6385,,5571,,8720,,9142,,9885,,13771,,13152,
Bigeye tuna Global,Asia,Longlines (nei),17463,,11895,,23622,,23436,,23416,,35301,,42559,,56867,,67973,,63330,,79639,,115471,,114616,,136570,,112088,,106272,,108689,,105131,,116398,,133902,,114942,,122519,,134596,,138847,,140672,,171072,,172759,,200294,,197264,,173901,,192123,,167696,,188936,,179186,,170554,,210919,,232193,,241158,,228060,,224783,,259566,,249065,,244901,,243745,,269303,,243313,,235372,,252662,,252411,,231197,,234507,,252559,,283779,,267120,,262536,,215484,,204401,,211834,,185727,,183989,,163744,
Bigeye tuna Global,Asia,Mechanized lines and pole-and-lines,646,,729,,2100,,2400,,2100,,4000,,4400,,5269,,4269,,1769,,1534,,1851,,877,,1866,,1224,,1413,,1161,,3242,,2976,,2001,,1885,,1502,,2749,,3309,,3496,,1906,,4613,,4972,,4552,,3582,,4100,,4465,,5016,,4269,,3906,,4656,,3078,,3452,,4442,,4604,,4212,,2475,,2145,,2836,,3436,,4241,,4491,,4151,,3052,,3183,,6208,,5197,,5390,,3998,,6605,,5065,,7790,,5089,,5744,,4386,,4779,
Bigeye tuna Global,Asia,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,82,,413,,1253,,296,,521,,816,,328,,206,,16,,0,-,0,-,5,,12,,22,,18,,76,,103,,778,,703,,460,,549,,729,,763,,1362,,2199,,2410,,2051,,4285,,3714,,1602,,1644,,1442,,1650,,1437,,1298,,921,,982,,731,,2672,,4712,,3003,,3581,,4167,,894,
Bigeye tuna Global,Asia,Trolling lines,17,,100,,108,,110,,136,,136,,144,,138,,137,,138,,136,,146,,180,,184,,187,,197,,228,,232,,232,,240,,210,,204,,254,,291,,334,,482,,537,,635,,695,,583,,630,,685,,891,,844,,844,,849,,850,,833,,984,,1039,,777,,878,,766,,1081,,1129,,1236,,1433,,1481,,1312,,1233,,1171,,1057,,816,,740,,746,,636,,575,,649,,793,,748,,748,
Bigeye tuna Global,Europe,Gear not known,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,98,,0,-,0,-,24,,0,-,0,-,0,-,36,,116,,94,,15,,48,,69,,103,,114,,64,,6,,5,,4,,4,,31,,20,,16,,48,,149,,120,,436,,16,,243,,67,,16,,283,
Bigeye tuna Global,Europe,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1515,,1515,,1356,,0,-,0,-,0,-,7,,254,,72,,37,,6,,7,,0,-,491,,603,,504,,501,,400,,171,,183,,218,,326,,367,,542,,506,,816,,360,,664,,1073,,1221,,1132,,1692,,1881,,1592,,1293,,1853,
Bigeye tuna Global,Europe,Mechanized lines and pole-and-lines,808,,1651,,2018,,2951,,2932,,4808,,2769,,8266,,3837,,6254,,6127,,5805,,7086,,10912,,5668,,9697,,5318,,11053,,3146,,9506,,10192,,11231,,8111,,11501,,15096,,13861,,8519,,10652,,12811,,8398,,10190,,7689,,5203,,8291,,8870,,15380,,13950,,12041,,7819,,10080,,12712,,13345,,13049,,12412,,15071,,19702,,14415,,13443,,10441,,13874,,7502,,7095,,6371,,6488,,7586,,8735,,8981,,9009,,4835,,9244,,5847,
Bigeye tuna Global,Europe,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,20,,10,,5,,1569,,2898,,3201,,3823,,4595,,5565,,5377,,7494,,11988,,8613,,7799,,8229,,14235,,12787,,12771,,16402,,11696,,17488,,18396,,20083,,15574,,17805,,23535,,21248,,32867,,33464,,35476,,34021,,33978,,31602,,44785,,40974,,30476,,33927,,28038,,24095,,25527,,26389,,20951,,27661,,31306,,26493,
Bigeye tuna Global,Europe,Trolling lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,52,,77,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,24,,39,,141,,103,,38,,19,,54,,85,,5,,12,,0,-,0,-,3,
Bigeye tuna Global,Oceania,Gear not known,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,,1,,1,,1,,1,,1,,2,,2,,1,,2,,1,,1,,3,,15,,33,,4,,9,,21,,1,,0,-,0,-
Bigeye tuna Global,Oceania,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,16,,0,-,0,-,25,,34,,36,,86,,98,,25,,42,,52,,95,,78,,32,,115,,69,,133,,162,,319,,624,,1264,,1125,,1554,,2179,,3410,,5222,,8271,,8765,,9169,,8982,,7200,,7565,,6064,,5886,,8060,,6546,,7686,,7337,
Bigeye tuna Global,Oceania,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,7,,28,,1,,2,,3,,14,,0,-,1,,0,-,0,-,0,-,0,-,25,,8,,3,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,37,,0,-,8,,0,-
Bigeye tuna Global,Oceania,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2082,,1839,,1397,,1848,,8829,,12072,,12374,,6818,,4746,,5318,,10000,,4333,,2256,,3500,,1822,,0,-,0,-,0,-,0,-,0,-,0,-
Bigeye tuna Global,Oceania,Trolling lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,,0,-,0,-,0,-,0,-,0,-,0,-,1,,0,-
Pacific bluefin tuna Global,Americas,Gear not known,0,-,0,-,4,,96,,22,,186,,776,,146,,20,,101,,1,,39,,147,,35,,46,,144,,32,,67,,33,,41,,56,,14,,119,,148,,179,,156,,75,,67,,18,,43,,62,,30,,19,,80,,128,,193,,132,,142,,107,,224,,256,,153,,317,,726,,260,,606,,195,,530,,1219,,1224,,880,,805,,1320,,858,,136,,171,,199,,31,,197,,361,,243,
Pacific bluefin tuna Global,Americas,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,,0,-,0,-,0,-,1,,0,-,1,,11,,7,,8,,81,,134,,42,,136,,68,,85,,14,,0,-,0,-,0,-,0,-,0,-,0,-
Pacific bluefin tuna Global,Americas,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,88,,0,-,16,,0,-,28,,39,,11,,0,-,0,-,8,,9,,0,-,0,-,3,,1,,0,-,83,,22,,10,,4,,5,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,5,,61,,0,-,0,-,0,-,0,-,0,-,0,-,2,,0,-,5,,61,,1,,3,,3,,0,-,0,-,0,-,0,-,15,,0,-,0,-
Pacific bluefin tuna Global,Americas,Purse seines,0,-,0,-,4152,,8866,,19074,,12346,,11454,,18430,,27868,,7354,,9094,,16238,,22126,,24488,,18356,,13624,,31770,,11776,,11936,,13834,,7931,,16718,,26604,,21447,,11174,,18996,,21240,,10890,,10416,,12204,,5818,,2170,,6289,,1678,,1683,,7996,,10080,,1959,,2754,,2205,,2860,,839,,3858,,1159,,1938,,1324,,16668,,5212,,3544,,5106,,7421,,2310,,3517,,6466,,17760,,9285,,19856,,8335,,8784,,6448,,15490,
Pacific bluefin tuna Global,Asia,Gear not known,0,-,0,-,3845,,2495,,5845,,4407,,4555,,3236,,1402,,1742,,2401,,3309,,2838,,3091,,3359,,3227,,1390,,2905,,3275,,2382,,2003,,1872,,1304,,2987,,6788,,3246,,4235,,3311,,4824,,6987,,4479,,4782,,3378,,2091,,3110,,3748,,3646,,2657,,1403,,1085,,1486,,2254,,2297,,1216,,1556,,2447,,1719,,1614,,1574,,1806,,1816,,2162,,1736,,1306,,1413,,2732,,2199,,2722,,3552,,3160,,2559,
Pacific bluefin tuna Global,Asia,Longlines (nei),0,-,0,-,2703,,3048,,3116,,2968,,2910,,1733,,844,,3705,,6106,,6796,,6209,,6543,,3258,,2831,,1546,,985,,548,,923,,651,,773,,586,,956,,1324,,1178,,433,,503,,730,,828,,965,,802,,952,,402,,644,,325,,187,,612,,296,,450,,537,,585,,1013,,1304,,1796,,1037,,1878,,3132,,3188,,4281,,3744,,2648,,2372,,3114,,3572,,3307,,2281,,3496,,2474,,2189,,1282,
Pacific bluefin tuna Global,Asia,Mechanized lines and pole-and-lines,0,-,0,-,2198,,3052,,3044,,2841,,4060,,1795,,2337,,586,,600,,662,,747,,1256,,1037,,831,,613,,1210,,983,,721,,723,,938,,944,,526,,1192,,1401,,1082,,2256,,1154,,1250,,1392,,754,,1777,,356,,587,,1817,,1086,,1565,,907,,754,,536,,286,,166,,129,,162,,270,,94,,34,,85,,35,,102,,180,,99,,44,,132,,549,,108,,236,,64,,50,,83,
Pacific bluefin tuna Global,Asia,Purse seines,0,-,0,-,2145,,2335,,5579,,3256,,4170,,2822,,1187,,1575,,2032,,2710,,2545,,2797,,1475,,2121,,1261,,2603,,3058,,2187,,1779,,1555,,1107,,2351,,6019,,2433,,2996,,2257,,2546,,4558,,2521,,2129,,1698,,994,,2243,,2643,,3274,,2308,,1094,,1191,,1152,,7222,,4476,,2333,,1994,,16255,,3355,,8872,,3738,,5907,,11819,,7023,,7013,,8252,,4992,,12283,,7669,,6659,,11416,,9122,,5419,
Pacific bluefin tuna Global,Asia,Trolling lines,0,-,0,-,667,,1472,,1656,,1507,,1763,,2392,,1497,,736,,1885,,3193,,1683,,2542,,2784,,1963,,1614,,3273,,1568,,2219,,1198,,1492,,842,,2108,,1656,,1031,,830,,2166,,4517,,2655,,1531,,1777,,864,,2028,,1874,,1850,,1467,,880,,1124,,903,,1250,,2069,,915,,546,,4111,,4778,,3640,,2740,,2865,,3387,,5121,,3329,,2427,,1839,,2182,,3406,,1544,,2385,,2074,,1875,,1301,
Pacific bluefin tuna Global,Europe,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,180,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Pacific bluefin tuna Global,Oceania,Gear not known,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,,0,-,6,,2,,2,,4,,14,,20,,21,,21,,50,,55,,41,,67,,20,,21,,21,,21,,0,-,0,-
Skipjack tuna Global,Africa,Gear not known,200,,200,,100,,100,,100,,200,,201,,103,,100,,100,,100,,101,,108,,102,,620,,180,,150,,164,,207,,289,,1214,,1369,,1483,,1532,,1418,,1375,,1314,,1705,,1696,,1733,,2225,,2208,,2076,,3082,,2931,,1855,,3263,,2693,,3219,,2602,,2089,,2250,,1483,,1054,,532,,526,,540,,350,,1127,,506,,2552,,880,,710,,605,,853,,1947,,2456,,2262,,2707,,4800,,4729,
Skipjack tuna Global,Africa,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,25,,1,,62,,3,,2,,14,,0,-,2,,1,,0,-,0,-,0,-,0,-,1,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,269,,389,,2774,,1212,,995,,1499,,1026,
Skipjack tuna Global,Africa,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,149,,15,,58,,89,,529,,1387,,2047,,2264,,987,,4475,,4239,,2898,,5009,,1943,,3180,,3009,,2972,,7907,,15933,,4953,,4445,,10213,,7389,,8622,,10342,,8856,,18105,,22238,,17286,,18358,,20179,,25067,,27545,,23271,,24515,,26163,,19153,,20322,,22188,,19977,,16868,,21618,,23746,,26538,,21343,,35997,,16162,,14486,,20542,,26455,,20930,,13943,,29248,,22843,,14989,
Skipjack tuna Global,Africa,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,3,,160,,0,-,174,,2422,,1699,,1978,,1914,,7568,,7647,,10298,,6558,,7046,,5905,,4759,,6057,,5026,,5604,,5250,,8539,,6949,,7330,,5304,,8693,,5737,,18371,,27128,,35217,,22035,,35051,,45851,,48367,,38080,,77750,,68717,,58791,,48169,,63440,,92134,
Skipjack tuna Global,Africa,Trolling lines,88,,94,,99,,105,,111,,117,,123,,129,,132,,140,,149,,155,,162,,168,,175,,182,,189,,236,,267,,294,,371,,431,,470,,533,,589,,492,,480,,526,,546,,520,,563,,586,,614,,637,,675,,715,,762,,836,,804,,3582,,3738,,3688,,2741,,2786,,3234,,3135,,3131,,3201,,3512,,2897,,3160,,3000,,3386,,3664,,4132,,4023,,4076,,4284,,5371,,5514,,5485,
Skipjack tuna Global,Americas,Gear not known,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,200,,883,,453,,683,,758,,2503,,3906,,1294,,2519,,6492,,10788,,12177,,7741,,6886,,1173,,707,,725,,687,,823,,2196,,2164,,2139,,2087,,1319,,772,,1363,,1678,,749,,1789,,695,,1012,,1614,,2467,,2774,,1790,,2964,,2305,,3925,,1710,,643,,752,,1873,,533,,984,,457,,2911,,1247,,1818,,175,,1464,,491,,931,,1192,
Skipjack tuna Global,Americas,Longlines (nei),34,,12,,54,,1,,0,-,157,,0,-,17,,0,-,33,,0,-,0,-,4,,0,-,0,-,0,-,0,-,0,-,1,,0,-,0,-,0,-,0,-,42,,0,-,0,-,0,-,2,,2,,1,,23,,0,-,5,,5,,6,,6,,7,,5,,10,,15,,28,,43,,28,,46,,62,,135,,50,,119,,105,,177,,123,,1440,,649,,786,,730,,540,,670,,300,,317,,307,,276,
Skipjack tuna Global,Americas,Mechanized lines and pole-and-lines,0,-,0,-,1229,,1281,,1370,,1396,,1503,,1955,,1450,,62683,,32192,,31881,,18673,,17466,,10618,,20706,,9559,,18762,,8544,,7613,,8907,,13279,,8631,,10794,,10454,,18053,,16199,,13892,,10533,,14685,,17893,,25868,,30103,,27190,,21191,,30259,,28116,,22418,,27105,,27564,,23556,,26745,,23572,,24362,,26495,,23242,,27131,,30753,,26790,,26682,,26437,,26037,,19657,,23215,,24890,,27680,,24478,,23413,,21408,,23135,,12950,
Skipjack tuna Global,Americas,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,17958,,16650,,40732,,58487,,84868,,55822,,63022,,47732,,105511,,62546,,47043,,59631,,110160,,39974,,58872,,90106,,116015,,115167,,81147,,154423,,114934,,124482,,123945,,106429,,66209,,74087,,58810,,61583,,55643,,81140,,83278,,62069,,64635,,79114,,89084,,70271,,114957,,96199,,128246,,115521,,201476,,167029,,118992,,141243,,211782,,181370,,253504,,263998,,197009,,265546,,214749,,159328,
Skipjack tuna Global,Americas,Trolling lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,276,,41,,0,-,0,-,0,-,0,-,0,-,12,,17,,64,,154,,284,,146,,211,,155,,291,,234,,164,,131,,128,,107,,188,,380,,451,,391,,316,,302,,422,,530,,418,,515,,533,,550,,585,,479,,641,,468,,586,
Skipjack tuna Global,Asia,Gear not known,7878,,10650,,12039,,13604,,13948,,15081,,15780,,16001,,18516,,18286,,19893,,22586,,24342,,27325,,30606,,30605,,35055,,37703,,38586,,44192,,46995,,41713,,59039,,69184,,69065,,69613,,76138,,90672,,100977,,83414,,66139,,75306,,80396,,82510,,72486,,79939,,89249,,84854,,87053,,93461,,127649,,122776,,125989,,120025,,133053,,125344,,137501,,150436,,153742,,178820,,195683,,189012,,187667,,209258,,215083,,214330,,252637,,249504,,247962,,258705,,242032,
Skipjack tuna Global,Asia,Longlines (nei),0,-,0,-,19,,34,,151,,449,,596,,283,,250,,251,,424,,397,,484,,432,,399,,602,,836,,683,,961,,683,,1949,,1854,,2053,,2149,,2436,,2250,,2288,,3252,,3365,,2240,,663,,863,,1103,,2718,,967,,1226,,1538,,2359,,2003,,2618,,441,,882,,469,,800,,450,,649,,3995,,4164,,4384,,3466,,4464,,4389,,3029,,3939,,4287,,1145,,772,,688,,979,,1157,,838,
Skipjack tuna Global,Asia,Mechanized lines and pole-and-lines,41774,,104693,,87006,,75036,,97592,,102043,,101478,,102677,,141961,,155968,,79947,,135808,,162217,,108007,,147784,,148315,,234652,,188630,,182796,,336523,,404443,,350369,,180294,,252434,,278290,,215443,,268475,,293936,,294976,,273542,,314244,,275136,,266020,,295748,,377670,,259824,,345868,,284766,,329193,,322972,,268143,,316112,,292850,,326857,,281228,,300958,,262721,,279920,,310792,,318922,,300633,,250715,,264832,,276740,,260859,,313500,,295817,,245140,,239877,,195824,,204038,
